key,n_features,missing_rate,prop_latent,sm_type,sm_param,snr,perm,iter,method,train_test,n,mse,r2,early_stopping,residual_connection,depth,n_epochs,lr,batch_size,type_width,width,verbose,learning_rate,learning_rate_init,max_iter,validation_fraction,mlp_depth
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,val,10000,10.416774328169865,0.8228555973928161,True,,1.0,2000.0,,200.0,linear,5.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,train,10000,9.938085702284402,0.8333244494550295,True,,1.0,2000.0,,200.0,linear,10.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,test,10000,10.654919839495625,0.8178504802813067,True,,1.0,2000.0,,200.0,linear,10.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,val,10000,10.353909073107626,0.823924664236535,True,,1.0,2000.0,,200.0,linear,10.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,train,10000,9.26789129861555,0.8445645438303464,True,,1.0,2000.0,,200.0,linear,15.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,test,10000,10.548108790758805,0.8196764519001587,True,,1.0,2000.0,,200.0,linear,15.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,val,10000,10.20169702145331,0.8265131347275392,True,,1.0,2000.0,,200.0,linear,15.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,train,10000,9.294804344292256,0.8441131745385746,True,,1.0,2000.0,,200.0,linear,20.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,test,10000,10.533642949829797,0.8199237504267771,True,,1.0,2000.0,,200.0,linear,20.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,val,10000,10.20229318094888,0.8265029966258223,True,,1.0,2000.0,,200.0,linear,20.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,train,10000,9.424374393586561,0.8419401041961341,True,,1.0,2000.0,,200.0,linear,30.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,test,10000,10.516108938516412,0.820223500381501,True,,1.0,2000.0,,200.0,linear,30.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,val,10000,10.20930385467657,0.8263837753035357,True,,1.0,2000.0,,200.0,linear,30.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,train,10000,9.021006131570491,0.8487051522303286,True,,1.0,2000.0,,200.0,linear,40.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,test,10000,10.488112931003332,0.8207021017599596,True,,1.0,2000.0,,200.0,linear,40.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,val,10000,10.18332844936715,0.826825504913015,True,,1.0,2000.0,,200.0,linear,40.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,train,10000,9.483330924410541,0.8409513209910295,True,,1.0,2000.0,,200.0,linear,50.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,test,10000,10.514378926039464,0.8202530755398814,True,,1.0,2000.0,,200.0,linear,50.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,val,10000,10.212147085931553,0.8263354242030634,True,,1.0,2000.0,,200.0,linear,50.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,train,10000,8.247875110604339,0.861671637167494,True,,1.0,2000.0,,200.0,linear,100.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,test,10000,10.42808928442255,0.8217282266450974,True,,1.0,2000.0,,200.0,linear,100.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,torchMLP,val,10000,10.173314760964931,0.8269957945625765,True,,1.0,2000.0,,200.0,linear,100.0,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,11.483121042694078,0.8074120530752091,False,False,0.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,11.46676002177189,0.803971793109789,False,False,0.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,11.059235212711926,0.8119301087525451,False,False,0.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,11.85781327716393,0.8011279419962685,True,False,0.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,11.775082551610238,0.798700913405905,True,False,0.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,11.38762905694159,0.8063455458616486,True,False,0.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,11.490272886593688,0.8072921066836113,False,True,0.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,11.438826893503663,0.8044493195459277,False,True,0.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,11.099864569076667,0.8112391786397478,False,True,0.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,11.590866779664895,0.8056050068727039,True,True,0.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,11.504847031671668,0.8033206825744427,True,True,0.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,11.208442176531783,0.8093927418443245,True,True,0.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,10.272445457127565,0.8277167702813879,False,False,1.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.422781433562367,0.8218189661813383,False,False,1.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.024655444673295,0.8295238483484073,False,False,1.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,10.205846893738597,0.8288337210253133,True,False,1.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.394803773718497,0.8222972539000806,True,False,1.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.039123098879589,0.829277815950972,True,False,1.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,10.168635709978497,0.8294578044479606,False,True,1.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.289402804371603,0.8240991197267249,False,True,1.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.923603320486828,0.8312423091316835,False,True,1.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,10.229025669485381,0.8284449806456982,True,True,1.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.383408454182625,0.8224920608072903,True,True,1.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.042320345162931,0.8292234445817739,True,True,1.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.772074392958578,0.8361086905259445,False,False,2.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.06137739922816,0.8279972924634711,False,False,2.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.721586961120046,0.8346777360853165,False,False,2.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.769044992657241,0.8361594977918679,True,False,2.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.088823872406302,0.8275280855634963,True,False,2.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.81480671561178,0.8330924701286595,True,False,2.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,10.00540276191534,0.8321954485275695,False,True,2.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.318637163063713,0.8235993483088947,False,True,2.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.014281780637607,0.8297002596308789,False,True,2.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.934820216845232,0.8333792161978082,True,True,2.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.251223501209061,0.824751808047145,True,True,2.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.969988775589469,0.8304534926060534,True,True,2.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.622822659602667,0.8386118501456254,False,False,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.060509466435644,0.8280121300731094,False,False,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.841060440493278,0.8326460075036826,False,False,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.678743809802972,0.8376739745047864,True,False,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.300765296994028,0.8239048740068923,True,False,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.933422605892467,0.8310753254386118,True,False,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.672582833621503,0.8377773026635187,False,True,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.13406001655747,0.8267547581189746,False,True,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.880211189593657,0.8319802221230532,False,True,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.970076082404791,0.8327879261870239,True,True,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.396959734700918,0.822260397005482,True,True,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.039645905986951,0.8292689252570015,True,True,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.49777964858111,0.840708995745711,False,False,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.212165602150906,0.8254195162666187,False,False,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.926624071236258,0.8311909391902722,False,False,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.68029957855368,0.837647882094154,True,False,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.389288825561437,0.8223915338358487,True,False,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.93095535004721,0.8311172828189888,True,False,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.588767937079435,0.8391829953133424,False,True,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.20827422319481,0.8254860407284235,False,True,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.896021879545996,0.8317113504802415,False,True,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.497300962430103,0.8407170239797339,True,True,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.132351259272088,0.8267839699125438,True,True,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.867267723896681,0.8322003346479409,True,True,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.758711302133568,0.8363328081867258,False,False,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.567530233402035,0.8193444356576154,False,False,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.121832459238489,0.8278712864660068,False,False,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.731380085496601,0.8367911907884158,True,False,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.386177265508856,0.8224447270252571,True,False,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.101207213336515,0.8282220329398026,True,False,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.591715896763255,0.8391335539200998,False,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.273581575830667,0.8243695890707934,False,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.979395484295324,0.8302935250631556,False,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.775294969291116,0.8360546769714856,True,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.382774901403073,0.8225028916099852,True,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.066698180258577,0.8288088827511315,True,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.40463100502589,0.8422712283438376,False,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.363958735626358,0.8228245604362933,False,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.017560150365348,0.829644508701786,False,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.289100357554053,0.8442088383473173,True,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.274752088203714,0.8243495787591452,True,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.934385905268345,0.8310589438710464,True,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.446123972792796,0.8415753334347502,False,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.176689676159288,0.8260259894243984,False,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.885914762063884,0.831883228955482,False,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.788810520778847,0.8358280023328659,True,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.151269955512864,0.8264605482926844,True,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.926644402317327,0.8311905934462734,True,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.346400399491548,0.8432478367699223,False,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.632790813992138,0.818228783584196,False,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.232958661094987,0.8259815090721893,False,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.865458693944115,0.834542505624214,True,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.58044757359643,0.819123609283706,True,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.155491574055873,0.8272988900984972,True,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.41866622042551,0.8420358382170235,False,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.192432626494183,0.8257568582731882,False,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.916540014642894,0.8313624254992592,False,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.36083987583776,0.8430056666235094,True,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.246343808230487,0.8248352280771228,True,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.870352848804517,0.832147869979748,True,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.582500146649435,0.8392881148959176,False,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.691959028978399,0.8172172825964167,False,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.301178366716876,0.8248213861187961,False,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.633528487534845,0.8384322984876814,True,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.896746944785836,0.8137163627330644,True,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.639896259103136,0.8190612556975325,True,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.30430283265602,0.8439538716481788,False,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.218180264623024,0.8253166935427437,False,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.927361504321174,0.8311783986341292,False,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,10.03667886271264,0.8316709047194908,True,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.358692631440004,0.8229145862987852,True,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.138007556819021,0.8275962178211704,True,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.50399960353961,0.8406046784306738,False,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.799426493320402,0.8153800893270013,False,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.536047368262192,0.8208272774188333,False,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.535414684817658,0.8400778037261992,True,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.837921665589898,0.8147220011155457,True,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.542356288083301,0.8207199899037545,True,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.261907860054565,0.8446648944357024,False,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.375846722591334,0.822621331209916,False,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,10.0931249918643,0.828359476667518,False,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,train,10000,9.438828528366377,0.8416976882073564,True,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,test,10000,10.161058829247235,0.8262932041290341,True,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,Neumann,val,10000,9.824264863636284,0.832931627824815,True,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,ConstantImputedLR,train,20000,15.011304766691493,0.7474392465036435,,,,,,,,,,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,ConstantImputedLR,test,20000,14.859803831311066,0.7459665420518604,,,,,,,,,,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,ConstantImputedLR,val,20000,14.489958433261817,0.75358830386469,,,,,,,,,,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,EMLR,train,20000,15.232813400199893,0.743712429397847,,,,,,,,,,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,EMLR,test,20000,15.520188531282686,0.7346770384477584,,,,,,,,,,,,,,
0,10,0.5,0.5,probit,0.5,10,False,0,EMLR,val,20000,14.888831335907296,0.7468051961742175,,,,,,,,,,,,,,
