key,n_features,missing_rate,prop_latent,snr,masking,iter,method,train_test,n,mse,r2,early_stopping,residual_connection,depth,n_epochs,lr,batch_size,type_width,width,verbose,learning_rate,learning_rate_init,max_iter,validation_fraction,mlp_depth
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,12.112934875914714,0.7927476095489627,True,False,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.771233037946443,0.7996555668723796,True,False,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.745073377523267,0.8196458705590138,False,True,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,11.917130830789558,0.7960978179689603,False,True,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.655399885665602,0.8016270279042257,False,True,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.781209567972768,0.8190393310835863,True,True,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,12.045111154708698,0.7939080738371991,True,True,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.87116922336062,0.7979546695788508,True,True,3.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.488563582474866,0.8239513414621548,False,False,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,12.10324460199674,0.7929134101954781,False,False,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.83792306441328,0.7985205136876629,False,False,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.35367316656929,0.8262154528996319,True,False,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,11.9173652755397,0.7960938066178391,True,False,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.676695330697468,0.8012645829632958,True,False,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.239708787992102,0.8281283245537769,False,True,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,11.959102026904723,0.7953796905445114,False,True,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.61529600179266,0.8023095893533823,False,True,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,11.047654269974043,0.8145671045491334,True,True,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,12.111700784767043,0.7927687248561124,True,True,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.918787781681893,0.7971442096174792,True,True,4.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.186102733806868,0.8290280925586719,False,False,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,11.914564296482906,0.7961417313867799,False,False,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.566846356195116,0.8031341942822953,False,False,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.312266101305555,0.8269104630634498,True,False,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,12.041191986505952,0.7939751308293252,True,False,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.620591120778677,0.8022194673068492,True,False,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.316729194509064,0.8268355508445145,False,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,11.931067766663098,0.7958593569101877,False,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.766898286425489,0.7997293436240092,False,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.165060034255253,0.8293812904964969,True,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,11.865907511059335,0.7969742492855387,True,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.574264434176543,0.8030079398259189,True,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.126498837107231,0.830028533274418,False,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,12.101583568342875,0.7929418304915425,False,False,6.0,100.0,0.001,10.0,,,False,,,,,
