key,n_features,missing_rate,prop_latent,sm_type,sm_param,snr,perm,iter,method,train_test,n,mse,r2,early_stopping,residual_connection,depth,n_epochs,lr,batch_size,type_width,width,verbose,learning_rate,learning_rate_init,max_iter,validation_fraction,mlp_depth
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,10.550113547051966,0.8205880723866247,False,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,10.153586728826191,0.8297101968395985,True,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,10.647336494993827,0.8179801201640717,True,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,10.541344158976008,0.8207372018544432,True,True,5.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,9.878638385938286,0.8343214638174768,False,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,10.638781078076237,0.8181263779591568,False,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,10.67318991581464,0.8184950741961421,False,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,9.767937901097138,0.8361780652605749,True,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,10.70959469532119,0.816915794813998,True,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,10.639682873077208,0.8190648844734756,True,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,9.736643760131221,0.8367029116274287,False,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,10.49009776191057,0.8206681703928613,False,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,10.454735137523738,0.8222100477549315,False,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,10.011908112151135,0.8320863447359017,True,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,10.580743317238433,0.8191185534444165,True,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,10.549856020331488,0.8205924518053984,True,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,9.608553567356989,0.8388511627131634,False,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,10.695515223383959,0.8171564882297995,False,False,7.0,100.0,0.001,10.0,,,False,,,,,
